municipio,vereda,coordenada_x,coordenada_y,latitud,longitud,altura,cuenca_hidrogr_fica,fen_meno_natural,n_mero_informe,fecha_reporte,enlace_a_reporte
Pasto,Jamondino,4524419,1689768,1.188839,-77.272563,2615,Río Juanambú,Avenida torrencial quebrada Guachucal represamiento,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,Santa Elena,4525650,1688285,1.175471,-77.261504,2725,Río Juanambú,Avenida torrencial vereda Santa Helena,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,Santa Elena,4525796,1688233,1.175004,-77.260194,2732,Río Juanambú,Estructura hidráulica obstruida,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,Santa Elena,4525960,1687956,1.172506,-77.25872,2759,Río Juanambú,Valle de las Piedras,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,Santa Elena,4526479,1687726,1.170437,-77.254063,2795,Río Juanambú,Avenida torrencial quebrada Guachucal,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,Santa Elena,4526624,1687617,1.169455,-77.252761,2827,Río Juanambú,Avenida torrencial quebrada Guachucal,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,Santa Elena,4528005,1687300,1.166613,-77.240373,3002,Río Juanambú,Avenida torrencial quebrada Guachucal,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4535452,1688287,1.175623,-77.173603,3199,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4535801,1688351,1.176206,-77.170474,3155,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4535853,1688426,1.176883,-77.170008,3151,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4535854,1688447,1.177073,-77.17,3157,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4536256,1688659,1.178992,-77.166397,3104,Río Juanambú,Deslizamiento,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4535962,1688822,1.180459,-77.169036,3204,Río Juanambú,Deslizamiento en alta pendiente,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4536548,1689031,1.182354,-77.163783,3078,Río Juanambú,Avenida torrencial y deslizamiento,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4537009,1688255,1.175355,-77.159639,2967,Río Juanambú,Pérdida de banca,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4537303,1687997,1.17303,-77.156998,2934,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4537513,1687646,1.169865,-77.15511,2889,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Pasto,El Socorro,4537504,1687618,1.169612,-77.155191,2886,Río Juanambú,Avenida torrencial,1037,2024-12-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-1037_2024_PASTO.pdf', 'description': 'Informe'}"
Tablón de Gómez,Belén,4543860,1716514,1.430557,-77.098607,1580,Río Juanambú,"Socavación, vertimiento de aguas negras",1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}"
Tablón de Gómez,Belén,4544448,1716544,1.430838,-77.093333,1570,Río Juanambú,Deslizamiento rotacional,1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}"
Tablón de Gómez,Belén,4545099,1716727,1.4325,-77.087496,1450,Río Juanambú,Deslizamiento traslacional,1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}"
Tablón de Gómez,La Victoria,4545935,1717064,1.435556,-77.080003,1470,Río Juanambú,Deslizamiento traslacional,1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}"
Tablón de Gómez,La Victoria,4546152,1717064,1.43556,-77.078056,1450,Río Juanambú,"Avenida torrencial, colapso de puente",1021,2024-11-27T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-__1021_2024-Tablon-de-Gomez.pdf', 'description': 'Informe'}"
San Pablo,Barrio Los Angeles,4553805,1743233,1.671951,-77.00985,1765,Río Mayo,Avenida torrencial Quebrada Bateros,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}"
San Pablo,Vereda La Brisa,4553274,1743414,1.673575,-77.014618,1773,Río Mayo,Avenida torrencial Quebrada La Brisa,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}"
San Pablo,Puente San Pablo - Colón,4553588,1742537,1.665663,-77.011784,1683,Río Mayo,Avenida torrencial puente vía Colón,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}"
San Pablo,Avenida La Playa,4552543,1742948,1.669354,-77.021168,1661,Río Mayo,Avenida torrencial vía Avenida La Playa,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}"
San Pablo,Barrio Fátima,4553263,1742712,1.667237,-77.014704,1694,Río Mayo,Deslizamiento traslacional,897,2024-11-15T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-897_2024-SAN-PABLO.pdf', 'description': 'Informe'}"
La Cruz,La Vega,4559534,1736914,1.615001,-76.958336,2010,Río Mayo,Colapso puente,888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}"
La Cruz,San Francisco,4559969,1737528,1.620552,-76.954443,2240,Río Mayo,"Colapso puente, reptación",888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}"
La Cruz,San Gerardo,4561766,1738140,1.62611,-76.938331,2290,Río Mayo,"Colapso puente, avenida torrencial, deslizamiento traslacional",888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}"
La Cruz,Cofradia,4560896,1736696,1.613056,-76.946112,2250,Río Mayo,Deslizamiento traslacional,888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}"
La Cruz,Cofradia,4561390,1735772,1.604722,-76.941663,2130,Río Mayo,Deslizamiento traslacional,888,2024-11-13T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_888_2024-La_Cruz.pdf', 'description': 'Informe'}"
Los Andes,Aurora Alta,4495640,1724093,1.498119,-77.531155,2001,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}"
Los Andes,Los Balsos,4499555,1726153,1.516779,-77.496094,1211,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}"
Los Andes,Los Balsos,4499594,1726091,1.51622,-77.495743,1211,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}"
Los Andes,Los Balsos,4500066,1725883,1.514352,-77.491507,1100,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}"
Los Andes,Los Balsos,4500683,1725633,1.512108,-77.485971,1053,Río Guáitara,Deslizamiento rotacional,869,2024-10-24T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-869_2024-LOS-ANDES-SOTOMAYOR.pdf', 'description': 'Informe'}"
La Llanada,Casco Urbano,4490248,1721326,1.473054,-77.579441,2310,Río Guáitara,Muro de contención en inadecuado estado,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}"
La Llanada,Casco Urbano,4490278,1721141,1.471386,-77.579169,2260,Río Guáitara,Escorrentia de agua,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}"
La Llanada,Casco Urbano,4489907,1721481,1.474446,-77.582501,2280,Río Guáitara,Asentamiento del terreno,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}"
La Llanada,La Floresta,4490685,1721522,1.47483,-77.575527,2270,Río Guáitara,Deslizamiento traslacional,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}"
La Llanada,La Floresta,4490836,1721356,1.473336,-77.574171,2230,Río Guáitara,Deslizamiento traslacional,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}"
La Llanada,La Floresta,4490882,1721268,1.472543,-77.573757,2230,Río Guáitara,Deslizamiento traslacional,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}"
La Llanada,La Floresta,4491293,1721018,1.470295,-77.570068,2200,Río Guáitara,Deslizamiento traslacional,866,2024-10-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_866_2024-La_Llanada.pdf', 'description': 'Informe'}"
El Peñol,Pindopamba,4509054,1724782,1.504584,-77.410899,913,Río Guáitara,Deslizamiento rotacional,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}"
El Peñol,Guambanga,4508402,1722410,1.483167,-77.416703,1362,Río Guáitara,Vivienda afectada Milena Ibarra,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}"
El Peñol,Guambanga,4508492,1722487,1.483864,-77.415897,1358,Río Guáitara,Vivienda afectada José Jaramillo,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}"
El Peñol,Guambanga,4508458,1722479,1.483791,-77.416202,1356,Río Guáitara,Vivienda afectada deshabitada,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}"
El Peñol,Guambanga,4508514,1722473,1.483738,-77.415699,1364,Río Guáitara,Vivienda afectada Mileidy Ramos,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}"
El Peñol,Guambanga,4508536,1722479,1.483792,-77.415502,1365,Río Guáitara,Estadio veredal,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}"
El Peñol,Guambanga,4508570,1722443,1.483468,-77.415197,1378,Río Guáitara,Vivienda afectada Nathaly David,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}"
El Peñol,Guambanga,4508503,1722431,1.483358,-77.415797,1372,Río Guáitara,Hundimiento del terreno,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}"
Sandona,Roma Chavez,4500835,1699878,1.279724,-77.484167,1680,Río Guáitara,Deslizamiento rotacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}"
Sandoná,Roma Chavez,4500804,1699909,1.280003,-77.484445,1690,Río Guáitara,Deslizamiento traslacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}"
Sandoná,Roma Chavez,4499750,1699726,1.278335,-77.493891,1450,Río Guáitara,Deslizamiento traslacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}"
Sandoná,Roma Chavez,4499365,1700098,1.281685,-77.497348,1430,Río Guáitara,Deslizamiento rotacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}"
Sandoná,Roma Chavez,4499579,1699372,1.275138,-77.495418,1210,Río Guáitara,Deslizamiento rotacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}"
Sandoná,Roma Chavez,4498735,1698842,1.270343,-77.502976,1170,Río Guáitara,Deslizamiento rotacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}"
Sandoná,Roma Chavez,4498195,1699293,1.274403,-77.507824,1020,Río Guáitara,Deslizamiento traslacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}"
Colón,David Alto,4549010,1739489,1.63806,-77.052801,2204,Río Mayo,"Deslizamiento, pérdida de banca",440,2024-07-10T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}"
Colón,David Alto,4549956,1738618,1.630214,-77.044298,2258,Río Mayo,"Deslizamiento, pérdida de banca",440,2024-07-10T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}"
Colón,Villanueva,4549016,1742594,1.666093,-77.052804,1512,Río Mayo,Puente inestable,440,2024-07-10T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}"
Belén,Sebastiancillo,4554084,1736309,1.609442,-77.007223,2460,Río Mayo,Pérdida de banca,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}"
Belén,Sebastiancillo,4554053,1736432,1.610552,-77.007503,2470,Río Mayo,Deslizamiento rotacional,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}"
Belén,Municipio de Belén,4552626,1734743,1.595277,-77.020276,2470,Río Mayo,Avenida torrencial,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}"
Belén,Campo de María Alto,4552375,1733051,1.579997,-77.022498,2640,Río Mayo,Pérdida de banca,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}"
Belén,Campo de María Alto,4552344,1733021,1.579725,-77.022775,2640,Río Mayo,Pérdida de banca,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}"
San Bernardo,Arboletes- San Francisco,4549046,1724904,1.506386,-77.052224,1860,Río Juanambú,Avenida torrencial,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}"
San Bernardo,San Francisco,4549263,1725212,1.509171,-77.050282,1900,Río Juanambú,"Deslizamiento, avenida torrencial",288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}"
San Bernardo,San Francisco,4549295,1725242,1.509442,-77.049996,1900,Río Juanambú,Avenida torrencial,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}"
San Bernardo,San Francisco,4549233,1725427,1.511111,-77.050555,1940,Río Juanambú,"Deslizamiento, avenida torrencial",288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}"
San Bernardo,San Francisco,4549481,1725580,1.512497,-77.048333,1950,Río Juanambú,"Deslizamiento, avenida torrencial",288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}"
San Bernardo,San Francisco,4549513,1725980,1.516109,-77.048052,1960,Río Juanambú,Caída de roca,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}"
